,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
534,Waiting for the opportune moment to scoop up some $aapl August $165 monthly calls.,FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JWildeDT,1,FALSE,FALSE,,
535,"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.â¦",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>",CMLviz,18,TRUE,FALSE,,
536,RT @DS_Investools: ICYMI: 08/01/17 - View today's Market Forecast by @BVZ_Investools here: https://t.co/mU8Z7GMAjM Discussed: $SCHW $AAPL $â¦,FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GingerRoelofs,4,TRUE,FALSE,,
537,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saltwatekemri,708,TRUE,FALSE,,
538,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KL9E716,708,TRUE,FALSE,,
539,"Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.co/da2a7rXeTZ",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",positivebrands,0,FALSE,FALSE,,
540,"RT turbostocks ""royg1927: Bot $AAPL July 4, 160 puts at 1.00 https://t.co/s66caThpHN""",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",bestUStraders,0,FALSE,FALSE,,
541,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JayFitFoifLer,708,TRUE,FALSE,,
542,"@IncomeDisparity Yeah. Just like $AAPL

Maybe too many eyes",FALSE,0,IncomeDisparity,02-08-2017 13:56,FALSE,8.93E+17,8.92746E+17,3295642967,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MindMakesMatter,0,FALSE,FALSE,,
543,"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",NoPlay_,24,TRUE,FALSE,,
544,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BenjiMtainr,708,TRUE,FALSE,,
545,Don't let the share price determine whether or not you buy a stock. Here's why: $AMZN $GOOGL $AAPL #stocks https://t.co/Choxm9wWGy,FALSE,0,,02-08-2017 13:56,FALSE,,8.92746E+17,,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>",SharePlanner,0,FALSE,FALSE,,
546,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iam_GIOVANNI1,125,TRUE,FALSE,,
547,I am not selling my $LUN $HBM Cu exposure.  Let's see where they close. Other high alert watch/tell is $AAPL if it becomes jam tart special.,FALSE,1,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GrantMBeasley,0,FALSE,FALSE,,
548,"RT @adamnash: Wow $AAPL. $261.5B in cash. $45.4B revenue. 41M iPhones. And this is Apple's ""boring"" quarter... https://t.co/GnjTd9jEcd",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PCrapidy,739,TRUE,FALSE,,
549,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",preyeyinkore,1254,TRUE,FALSE,,
550,"$AAPL up over 5% in early trading, after its upbeat earnings last night,  helping to push the #DJIA past the 22,000â¦ https://t.co/BNcpWF4xBU",FALSE,0,,02-08-2017 13:55,TRUE,,8.92746E+17,,"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>",Nadex,1,FALSE,FALSE,,
551,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",uBndleBox,708,TRUE,FALSE,,
552,"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nvania,24,TRUE,FALSE,,
553,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",freric0k2s,708,TRUE,FALSE,,
554,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wanfjyrd,708,TRUE,FALSE,,
555,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DanKrolcham,708,TRUE,FALSE,,
556,New teaser for Apple Music âCarpool Karaokeâ $AAPL  https://t.co/g15wvjec1C,FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",KevinUhles,0,FALSE,FALSE,,
557,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:55,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FollowLAGalyax,708,TRUE,FALSE,,
558,$SPX also surprising to see it go red while $AAPL still up more than 5%..?? Gotta bone up on my math ;-),FALSE,1,,02-08-2017 13:54,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mchjc,0,FALSE,FALSE,,
559,"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,,02-08-2017 13:54,FALSE,,8.92746E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TraderBZA,27,TRUE,FALSE,,
560,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",killerfna31,708,TRUE,FALSE,,
561,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mariamcaroi2nal,708,TRUE,FALSE,,
562,"Shorted $AAPL @ 159,6$",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewTradingWays,0,FALSE,FALSE,,
563,RT @CNBCFastMoney: Gene Munster on $AAPL: 300M visitors to Apple stores in the Jun-17 quarter. That's almost the US population. https://t.câ¦,FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KingRonz10,174,TRUE,FALSE,,
564,"$QID Despite $AAPL's giddy reception on Wall Street, broad market flat to down. Long $QID on a spec trade, stop at LOD",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Ask_Lou,0,FALSE,FALSE,,
565,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kwazi_khenisa,1254,TRUE,FALSE,,
566,"RT @RiskReversal: Since 2012 $AAPL bought back $159 bil of their stock, almost = mkt cap of $DIS, paid dividends almost = mkt cap of $NFLX,â¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",greg_snider,18,TRUE,FALSE,,
567,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Meghann_mmaehy,708,TRUE,FALSE,,
568,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MR_LI_X,708,TRUE,FALSE,,
569,"See selloff. See red. Never looks good. Considering $AAPL, not encouraging. It's early &amp; they should rally. Let's tâ¦ https://t.co/mZU3WUmDAa",FALSE,0,,02-08-2017 13:54,TRUE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KASDad,0,FALSE,FALSE,,
570,how do you spell Waldo? A A P L  $AAPL https://t.co/BokfM8X8lI,FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",racernic,1,FALSE,FALSE,,
571,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:54,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FDe709,708,TRUE,FALSE,,
572,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",even97sno,708,TRUE,FALSE,,
573,$BABA Just feels like a 22k Sell program. Mrkt should reverse. Grab the sales $AAPL  #stocks #trading #investing,FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",sheltonwillia1,0,FALSE,FALSE,,
574,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",reeskelly2017,125,TRUE,FALSE,,
575,"$QQQ pop on $AAPL earnings washing out.  If $IWM breaks below 141 with some conviction, could drop another $2",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ambitus_Capital,0,FALSE,FALSE,,
576,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BrandFitase,708,TRUE,FALSE,,
577,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rgalv88ez8,708,TRUE,FALSE,,
578,$AMZN I'm not sure if $AAPL is that much of a growth story anymore.,FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",reddevilmick,0,FALSE,FALSE,,
579,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kennethrorakbac,708,TRUE,FALSE,,
580,"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Juan_MillyDolla,18,TRUE,FALSE,,
581,$AAPL at 158.44 via @investingcom - https://t.co/W8N42qaZfE,FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suncow2015,0,FALSE,FALSE,,
582,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaDiablaReturns,1254,TRUE,FALSE,,
583,"HMMM, where would the markets be without $AAPL?",FALSE,2,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PatrickWalker56,0,FALSE,FALSE,,
584,"$AAPL weekly lotto players cash em in, % returns fading quickly
$NQ $NDX",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Quagmires,0,FALSE,FALSE,,
585,"$DJIA Dow crosses 22,000 for the first time, led by $AAPL https://t.co/p5dkoVK53A",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ramonmorell,0,FALSE,FALSE,,
586,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_jbttpvzbgn,708,TRUE,FALSE,,
587,"RT @StockTwits: If you missed it, don't worry. Here's  $AAPL earnings in 50 seconds í ½í¸í ½í¹ https://t.co/KwXK5xlZHU",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""https://medium.com/@WallStScott"" rel=""nofollow"">Twitter Web Client (T1)</a>",WallStScott,9,TRUE,FALSE,,
588,"StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% â¦ https://t.co/HZOY9zQC2n",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",InvestingLatest,0,FALSE,FALSE,,
589,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mljao,708,TRUE,FALSE,,
590,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:53,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",johncheqovich,1254,TRUE,FALSE,,
591,"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.â¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""https://medium.com/@WallStScott"" rel=""nofollow"">Twitter Web Client (T1)</a>",WallStScott,18,TRUE,FALSE,,
592,"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.â¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",willyhxcs,18,TRUE,FALSE,,
593,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jonneger,708,TRUE,FALSE,,
594,"Apple +6% today. #ETFs with biggest $AAPL stakes - $IYW (18%), $XLK (15%), $VGT (13%), $IXN (13%), $JKD (13%), $FTEC (13%), $QQQ (12%)",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",David_Dierking,0,FALSE,FALSE,,
595,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kramerdrremmu,708,TRUE,FALSE,,
596,RT @ShannanSiemens: Now @SquawkStreet @jimcramer: $AAPL growth in iPad sales thanks to people wanting to watch $NFLX. https://t.co/v9EYYD6yâ¦,FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",touristbali,2,TRUE,FALSE,,
597,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KrisKLeon,1254,TRUE,FALSE,,
598,"If it wasn't for $AAPL, then I believe the $DJIA and $SPY would be down. I see quite a bit of red among the boards.",FALSE,1,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",panderson1988,0,FALSE,FALSE,,
599,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Snufrf,708,TRUE,FALSE,,
600,"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GDRTrading,24,TRUE,FALSE,,
601,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kharamel_Dip,125,TRUE,FALSE,,
602,Sold  $AAPL +360% TIME FOR puts,FALSE,2,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",optionbag,0,FALSE,FALSE,,
603,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PlanetKicksatrt,708,TRUE,FALSE,,
604,$AAPL stops to break even now target 157.13 cant lose https://t.co/TTvu6m2zGT,FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",StevePTrading,0,FALSE,FALSE,,
605,"RT @ibadaan: I don't see why $AAPL should grow a further, lofty $200bn Market Cap, to break $1 Trillion valuation. Shows Stock Markets areâ¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",_boxLogiQ,2,TRUE,FALSE,,
606,$AAPL tankage,FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yoelicohen,0,FALSE,FALSE,,
607,"RT @ProfitTradeRoom: Premarket %
$RWLK +15
$PMC +15
$CLSN +14
$ONCE +12
$ILMN +10
$AMRN +10
$FEYE +7
$KEM +7
$GRMN +6
$AAPL +6
$CLDX +5
$DVâ¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LONDONAIMCAP,5,TRUE,FALSE,,
608,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kill_swiz,1254,TRUE,FALSE,,
609,RT @BasuAshis: $AAPL Too big to fail! https://t.co/K42XuyCFxZ,FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nhlanhla_ILLOT,1,TRUE,FALSE,,
610,"$DJIA Dow crosses 22,000 for the first time, led by $AAPL https://t.co/6ux87fN42b",FALSE,0,,02-08-2017 13:52,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ETXCapital,0,FALSE,FALSE,,
611,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jwayn1e11,708,TRUE,FALSE,,
612,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aFirfieldInnUAS,708,TRUE,FALSE,,
613,RT @realcommonking: Earnings overview and analyst commentary $AAPL https://t.co/PYf63KPGcp,FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",_ChicagoV_,1,TRUE,FALSE,,
614,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jeffreywinekyl,708,TRUE,FALSE,,
615,Great earnings report out of Apple. Can't wait for the new phone! $AAPL https://t.co/6jNwG8K41k,FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",CantlonFP,0,FALSE,FALSE,,
616,"Time to re-weight Nasdaq, S&amp;P500 &amp; DOW30 with higher $AAPL percentage.",FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",hap317,0,FALSE,FALSE,,
617,"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kpdavitt13,24,TRUE,FALSE,,
618,RT @cheddar: Waiting for $AAPL earnings like https://t.co/ncPT4gMRyk,FALSE,0,,02-08-2017 13:51,FALSE,,8.92745E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",methauser,10,TRUE,FALSE,,
